# StartTime = 06/13/2023 02:59:20.6064 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
73.557,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
74.559,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
75.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
76.559,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
77.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
78.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
79.564,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
80.557,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
81.561,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
82.556,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
83.562,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
84.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
85.562,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
86.559,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
87.555,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
88.561,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
89.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
90.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
91.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
92.556,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
93.557,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
94.581,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
95.555,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
97.561,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
98.549,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
99.581,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
100.561,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
101.561,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
102.557,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
104.553,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
105.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
110.555,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
111.557,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
112.551,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
113.55,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
114.562,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
115.556,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
116.557,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
117.56,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
118.559,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
119.561,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
120.551,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
121.559,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,1300.0,86.0,0.82026,27.05882,0,0,0,0,0.9851538,7.553506,0,0,0,56.07843,145.4,41,0,0,73.4,0,0,0.0,0,0,2,0,0.0,0.000387799,0.0,0.2692527,75.74,0,0,0,0,0,0,145.22,0,0,0,96.35,0,0,0,0,1,0,0,0.0,89.375,87.8,0
122.559,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,7.553506,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.3830874,0,0,1,0,0.0,0.000387799,0.0,0.2692527,78.26,13,0,0,3495,3479,0,147.11,0,0,0,89.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
123.552,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,7.553506,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.3830874,0,0,1,0,0.0,0.000387799,0.0,0.2692527,78.26,13,0,0,3495,3479,0,147.11,0,0,0,89.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
124.546,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,7.553506,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.3830874,0,0,1,0,0.0,0.000387799,0.0,0.2692527,78.26,13,0,0,3495,3479,0,147.11,0,0,0,89.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
125.552,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,7.553506,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.3830874,0,0,1,0,0.0,0.000387799,0.0,0.2692527,78.26,13,0,0,3495,3479,0,147.11,0,0,0,89.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
126.553,0.0,0.0,30.51085,0.550904,0.0,4.456777,0.1799237,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,7.553506,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.3830874,0,0,1,0,0.0,0.000387799,0.0,0.2692527,78.26,13,0,0,3495,3479,0,147.11,0,0,0,89.6,0,0,0,0,1,0,0,0.0,89.375,95.0,0
127.546,0.0,0.0,30.50737,0.01922109,0.0,4.457285,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000413728,0.0,2.113631,78.26,13,0,0,3443,3425,0,147.11,0,0,0,89.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
128.552,0.0,0.0,30.50737,0.01922109,0.0,4.457285,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000413728,0.0,2.113631,78.26,13,0,0,3443,3425,0,147.11,0,0,0,89.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
129.594,0.0,0.0,30.50737,0.01922109,0.0,4.457285,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000413728,0.0,2.113631,78.26,13,0,0,3443,3425,0,147.11,0,0,0,89.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
130.544,0.0,0.0,30.50737,0.01922109,0.0,4.457285,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000413728,0.0,2.113631,78.26,13,0,0,3443,3425,0,147.11,0,0,0,89.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
131.548,0.0,0.0,30.50737,0.01922109,0.0,4.457285,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000413728,0.0,2.113631,78.26,13,0,0,3443,3425,0,147.11,0,0,0,89.15,0,0,0,0,1,0,0,0.0,89.375,95.0,0
132.583,0.0,0.0,30.50376,0.01922109,0.0,4.457812,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000440644,0.0,2.194646,78.26,13,0,0,3395,3377,0,147.11,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
133.563,0.0,0.0,30.50376,0.01922109,0.0,4.457812,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000440644,0.0,2.194646,78.26,13,0,0,3395,3377,0,147.11,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
134.547,0.0,0.0,30.50376,0.01922109,0.0,4.457812,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000440644,0.0,2.194646,78.26,13,0,0,3395,3377,0,147.11,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
135.557,0.0,0.0,30.50376,0.01922109,0.0,4.457812,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000440644,0.0,2.194646,78.26,13,0,0,3395,3377,0,147.11,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
136.552,0.0,0.0,30.50376,0.01922109,0.0,4.457812,0.006277556,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000440644,0.0,2.194646,78.26,13,0,0,3395,3377,0,147.11,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
137.555,0.0,0.0,30.50026,0.01922109,0.0,4.458324,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000466773,0.0,2.286336,78.26,13,0,0,3364,3350,0,146.48,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
138.542,0.0,0.0,30.50026,0.01922109,0.0,4.458324,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000466773,0.0,2.286336,78.26,13,0,0,3364,3350,0,146.48,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
139.547,0.0,0.0,30.50026,0.01922109,0.0,4.458324,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000466773,0.0,2.286336,78.26,13,0,0,3364,3350,0,146.48,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
140.559,0.0,0.0,30.50026,0.01922109,0.0,4.458324,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000466773,0.0,2.286336,78.26,13,0,0,3364,3350,0,146.48,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
141.553,0.0,0.0,30.50026,0.01922109,0.0,4.458324,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000466773,0.0,2.286336,78.26,13,0,0,3364,3350,0,146.48,0,0,0,88.7,0,0,0,0,1,0,0,0.0,89.375,96.8,0
142.555,0.0,0.0,30.49627,0.01922109,0.0,4.458908,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000496556,0.0,2.365095,78.89,13,0,0,3345,3339,0,146.48,0,0,0,88.25,0,0,0,0,1,0,0,0.0,89.375,96.8,0
143.563,0.0,0.0,30.49627,0.01922109,0.0,4.458908,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000496556,0.0,2.365095,78.89,13,0,0,3345,3339,0,146.48,0,0,0,88.25,0,0,0,0,1,0,0,0.0,89.375,96.8,0
144.553,0.0,0.0,30.49627,0.01922109,0.0,4.458908,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000496556,0.0,2.365095,78.89,13,0,0,3345,3339,0,146.48,0,0,0,88.25,0,0,0,0,1,0,0,0.0,89.375,96.8,0
145.554,0.0,0.0,30.49627,0.01922109,0.0,4.458908,0.006277556,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2635425,0,0,0,0.0,145.4,41,0,0,73.4,0,0,0.0,0,0,1,0,0.0,0.000496556,0.0,2.365095,78.89,13,0,0,3345,3339,0,146.48,0,0,0,88.25,0,0,0,0,1,0,0,0.0,89.375,96.8,0
